transaction_id,amount,recovery_probability,expected_recovery,priority,strategy,reason
TXN_3270,40866.73,0.42518827064235426,17376.05425550802,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3171,36468.23,0.4764075373033904,17373.739644113622,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3721,40959.76,0.42414032181700007,17372.685787947088,HIGH,ESCALATE,Transaction requires manual review
TXN_4369,23803.34,0.7296701869664046,17368.5875482249,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2614,41764.98,0.4158465026291104,17367.820865374742,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4914,34589.74,0.5018870016573453,17360.140896707144,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9578,44433.36,0.3906376310066458,17357.342488065453,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3113,34778.77,0.4987668317483854,17346.49692500579,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3248,23260.35,0.7456340087095396,17343.708014486936,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9405,30466.22,0.5692103770224824,17341.688572649895,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9653,23802.95,0.7283370527271564,17336.570449211868,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_640,26176.57,0.6622655422582043,17335.840325509842,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5085,37931.11,0.4570300380615337,17335.65664701622,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9673,40294.21,0.4299766574481233,17325.569730312745,HIGH,ESCALATE,Transaction requires manual review
TXN_5537,48577.45,0.3566543660610085,17325.359634610337,HIGH,ESCALATE,Transaction requires manual review
TXN_429,39060.0,0.44347652122279935,17322.19291896254,HIGH,ESCALATE,Transaction requires manual review
TXN_8104,20897.85,0.8288646268650288,17321.48864253134,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3661,26658.52,0.6497477321086265,17321.31291137246,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7950,43658.33,0.3966680766726396,17317.865791839402,HIGH,ESCALATE,Transaction requires manual review
TXN_4066,22015.69,0.7862877673273505,17310.667736271076,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2988,27502.87,0.6293986833971951,17310.270167644212,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4518,32521.67,0.5322089725999328,17308.324577934058,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4257,39487.22,0.4382361759138284,17304.728290268045,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2092,25904.33,0.6678095870885322,17299.159921105078,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_1719,31038.07,0.5573331903443443,17298.54657523108,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6637,25778.48,0.6710091075283146,17297.594858236505,HIGH,RETRY_LATER,Moderate recovery probability
TXN_3525,28178.83,0.6136884294277509,17293.02192581159,HIGH,ESCALATE,Maximum retry threshold reached
TXN_9083,32814.09,0.5268863075509863,17289.294715745742,HIGH,ESCALATE,Maximum retry threshold reached
TXN_1788,22207.69,0.7778983270128832,17275.324897820734,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6102,40172.0,0.4297083252269712,17262.242841017887,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8088,37307.87,0.46264192935443427,17260.184956904417,HIGH,ESCALATE,Transaction requires manual review
TXN_3268,45743.32,0.37726108144433035,17257.174372054065,HIGH,ESCALATE,Transaction requires manual review
TXN_9562,37308.78,0.4623179777634638,17248.519722421963,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_3822,26867.88,0.6415076548723657,17235.950690192138,HIGH,RETRY_LATER,Moderate recovery probability
TXN_8881,20427.28,0.8435641150075726,17231.720375211884,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5946,34342.63,0.5017070772183291,17229.940521290504,HIGH,RETRY_LATER,Moderate recovery probability
TXN_2521,29462.83,0.5847403506788671,17228.105546191848,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4880,42278.06,0.40747685685081586,17227.331002550203,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_9954,37212.64,0.462886193175772,17225.21726762046,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5076,42200.25,0.40793195580558334,17214.830517984567,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8241,38684.8,0.44494150608560745,17212.473174620507,HIGH,ESCALATE,Transaction requires manual review
TXN_793,38245.59,0.45003697506765195,17211.929633277636,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5833,31586.46,0.5448431998370257,17209.667937924216,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6647,43270.68,0.39771979036292904,17209.605778461388,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1683,48081.03,0.35782277525315953,17204.48759163042,HIGH,ESCALATE,Transaction requires manual review
TXN_7246,23433.42,0.7341114784755285,17202.74260193802,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7864,37176.17,0.4626967715505312,17201.29383761371,HIGH,ESCALATE,Transaction requires manual review
TXN_6118,32190.37,0.5342929457682203,17199.087612668944,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8524,48673.72,0.35332803494041093,17197.789840839778,HIGH,ESCALATE,Transaction requires manual review
TXN_9308,25676.14,0.6697912308102358,17197.653413055927,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_2705,44497.79,0.38647902586266875,17197.462532241603,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4533,23421.2,0.7341567295118345,17194.83159324258,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_3665,33935.82,0.5066781215455629,17194.537530708345,HIGH,RETRY_LATER,Moderate recovery probability
TXN_8400,29970.15,0.5732639946147716,17180.8079082039,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8279,22640.2,0.7588234516432816,17179.914709894223,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_52,30360.81,0.5658524560072149,17179.738904868413,HIGH,RETRY_LATER,Moderate recovery probability
TXN_3736,24320.11,0.706330317909846,17178.031027902427,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_5282,41641.37,0.4124715305574117,17175.87961840749,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_4670,48304.0,0.35550525961379575,17172.32606038479,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1713,29990.65,0.5723423938310718,17164.920413549833,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4636,39017.8,0.43978624970478947,17159.491933731537,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6223,48423.9,0.3543264578454823,17157.86896206385,HIGH,ESCALATE,Transaction requires manual review
TXN_8292,28238.91,0.6075228425677665,17155.782874215325,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8008,42079.71,0.40758673833983494,17151.131749186134,HIGH,ESCALATE,Transaction requires manual review
TXN_9705,32910.51,0.5210661126548096,17148.55151118724,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7423,25574.9,0.6705052891817125,17148.10572029338,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6078,37366.64,0.4587644500955498,17142.486051518375,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9714,31556.46,0.5429761230868693,17134.404309145866,HIGH,RETRY_LATER,Moderate recovery probability
TXN_6347,28127.48,0.6088163275007229,17124.469075450033,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_9930,49542.87,0.3455649895588473,17120.28135426533,HIGH,ESCALATE,Transaction requires manual review
TXN_2098,29792.81,0.5742936689001203,17109.822161744196,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9124,44782.33,0.38170630769712405,17093.69783437415,HIGH,ESCALATE,Transaction requires manual review
TXN_8777,43286.24,0.39484420394678393,17091.320974649436,HIGH,ESCALATE,Maximum retry threshold reached
TXN_9999,28001.53,0.61026627299617,17088.389351290443,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9385,30215.24,0.5655522996187785,17088.298465533302,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7624,22060.17,0.7738779879724029,17071.87997392916,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5096,28340.09,0.6022453170167167,17067.68648633228,HIGH,RETRY_LATER,Moderate recovery probability
TXN_6255,44376.07,0.38457970474175307,17066.135898199365,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8954,27324.19,0.6243210971458442,17059.068279421503,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3575,40700.44,0.41887561621169117,17048.421885086966,HIGH,ESCALATE,Transaction requires manual review
TXN_6654,26594.09,0.6409309818929426,17044.976216249288,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_67,43880.92,0.38840908954011477,17043.748185382614,HIGH,ESCALATE,Transaction requires manual review
TXN_5582,28822.33,0.5908711983830937,17030.28466729299,HIGH,RETRY_LATER,Moderate recovery probability
TXN_5921,48897.21,0.34817564028451564,17024.81739987642,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3133,30843.32,0.5518742653142474,17021.634564852233,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4106,33530.46,0.5073958822654953,17013.217334467896,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9726,33699.82,0.5047813687171062,17011.04126512011,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_2336,33732.67,0.504177697387156,17007.259887320793,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9777,25451.62,0.6677606124128013,16995.5893580979,HIGH,RETRY_LATER,Moderate recovery probability
TXN_2742,44583.61,0.38108356836678864,16990.081189473243,HIGH,ESCALATE,Maximum retry threshold reached
TXN_1019,29752.67,0.5710153992230993,16989.232738003127,HIGH,ESCALATE,Maximum retry threshold reached
TXN_8800,30890.86,0.5499006277789066,16986.903306630313,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3449,31480.14,0.5393800272966477,16979.75877250229,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9261,41478.39,0.4093155404913684,16977.749621561772,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4796,41465.05,0.4092176329417084,16968.229610809587,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6580,29468.85,0.5755858985545038,16961.85450661789,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6621,48558.08,0.34919922337535303,16956.443824598264,HIGH,ESCALATE,Transaction requires manual review
TXN_2160,40038.17,0.423226713007961,16945.22308395395,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4920,34825.14,0.4865638420294441,16944.653917613276,HIGH,ESCALATE,Transaction requires manual review
TXN_6735,36806.84,0.460234101558248,16939.76293859818,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8632,44453.71,0.3810584307839393,16939.46097512431,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9238,27501.64,0.6157464782957358,16934.03797735714,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3106,48897.01,0.34631555989830404,16933.795395502973,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4619,21869.73,0.7741870757978675,16931.262317188895,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3097,22859.66,0.7401015678758415,16918.470207108658,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2810,26502.25,0.638257143875412,16915.250391272137,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1048,34701.76,0.48732344175810655,16910.981118263793,HIGH,ESCALATE,Transaction requires manual review
TXN_7730,35321.73,0.47859011526008005,16904.630831885428,HIGH,ESCALATE,Transaction requires manual review
TXN_8026,28892.3,0.5849033869526784,16899.20412685287,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8728,22906.47,0.7377314639372152,16898.823646733905,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3507,29317.15,0.5763268345919627,16896.26025875776,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7970,38058.67,0.4439267055754801,16895.259991684357,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5659,49276.26,0.3428595971571955,16894.838653013227,HIGH,ESCALATE,Transaction requires manual review
TXN_6404,23976.27,0.7046350321049936,16894.519781207993,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6089,39977.31,0.42255495380695995,16892.610380376518,HIGH,ESCALATE,Transaction requires manual review
TXN_9606,44221.04,0.3818166755296069,16884.330481261768,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1629,42290.99,0.399099624921891,16878.318246575443,HIGH,ESCALATE,Transaction requires manual review
TXN_3617,49273.33,0.342510857205817,16876.6504956851,HIGH,ESCALATE,Transaction requires manual review
TXN_1957,22636.79,0.7453942702721928,16873.333563354874,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_8091,47216.73,0.35712464452753423,16862.257917002564,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8769,24325.06,0.6928738944417252,16854.199054728633,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_5585,44978.02,0.37463053969514043,16850.13990701882,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_3999,48244.67,0.3491950865312771,16846.80171532291,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7599,27745.09,0.6071804783103745,16846.277016964388,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7536,43310.72,0.38873723052740644,16836.489344947953,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7172,33138.22,0.5079821177504773,16833.62317408122,HIGH,ESCALATE,Maximum retry threshold reached
TXN_1949,21501.48,0.7824283426194387,16823.36736026501,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_879,48769.62,0.34482984009702344,16817.2202661926,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5753,21513.25,0.7816857961180445,16816.60195333652,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2488,25620.68,0.6562504230485307,16813.582088791027,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8140,30639.02,0.5487268823486331,16812.453922817418,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5106,20359.69,0.8256888087343687,16810.76818230104,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_1489,39525.15,0.42513904299093247,16803.684445073057,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4185,25070.93,0.6700307960334928,16798.295185199975,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2800,41778.75,0.4019581315406968,16793.308288105887,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1312,35891.37,0.46786815735948656,16792.429147007555,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7828,30557.83,0.5494461796020476,16789.882950428837,HIGH,RETRY_LATER,Moderate recovery probability
TXN_3068,30571.07,0.5489772621314127,16782.822309027768,HIGH,ESCALATE,Maximum retry threshold reached
TXN_9418,33363.68,0.5028476666845997,16776.848640011645,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4283,20563.48,0.8153243533791601,16765.906034225292,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_9287,26029.08,0.6440674441869939,16764.4830301388,HIGH,RETRY_LATER,Moderate recovery probability
TXN_5122,41873.66,0.4003289697305014,16763.239166645308,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_70,39934.93,0.4195152745584618,16753.313123422955,HIGH,ESCALATE,Transaction requires manual review
TXN_5964,23492.06,0.7131232337487724,16752.733794620188,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7167,25238.39,0.663645508113681,16749.344155521245,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3761,26779.51,0.6253785893579716,16747.332187497694,HIGH,RETRY_LATER,Moderate recovery probability
TXN_1897,26774.27,0.6253253595663351,16742.630014876137,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6450,36702.97,0.45612674156504285,16741.206111859523,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2372,44972.59,0.37224860309082075,16740.983804876214,HIGH,ESCALATE,Transaction requires manual review
TXN_6984,26111.19,0.6411082377773641,16740.09900716993,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_6744,29619.09,0.5649825171434373,16734.268023698012,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4905,30332.06,0.5514951289820992,16727.98334199277,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8985,36801.77,0.45453547751131196,16727.710100211472,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5573,42758.4,0.3910747873972711,16721.732189447477,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3911,23079.41,0.7244136279769,16719.039129666347,HIGH,ESCALATE,Maximum retry threshold reached
TXN_3974,42735.71,0.39113080031849057,16715.25245447892,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_5043,22869.35,0.7308863198453469,16714.895058755184,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_616,49693.03,0.33624556558183033,16709.06097782486,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6693,28256.07,0.591189640115522,16704.695854379,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7723,30267.9,0.5518588145665916,16703.607413420137,HIGH,RETRY_LATER,Moderate recovery probability
TXN_1984,29876.48,0.5590669434539608,16702.95235476339,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7413,24566.66,0.6798964561552705,16702.78507357144,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_5428,23329.45,0.7158392328882565,16700.135591704937,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6374,44020.59,0.3793395098182667,16698.749032510892,HIGH,ESCALATE,Transaction requires manual review
TXN_6638,41588.94,0.4013569590597605,16692.010488918837,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5095,29126.36,0.5725212581781809,16675.46027335064,HIGH,RETRY_LATER,Moderate recovery probability
TXN_5961,45016.88,0.3702713322919892,16668.460133228604,HIGH,ESCALATE,Transaction requires manual review
TXN_7715,26241.61,0.6351773596386133,16668.07655246623,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2619,40315.81,0.4133781567831807,16665.67522702092,HIGH,ESCALATE,Transaction requires manual review
TXN_4638,42787.83,0.38947156179622183,16664.642975971234,HIGH,ESCALATE,Transaction requires manual review
TXN_9820,36964.85,0.4507849962353864,16663.199768091625,HIGH,ESCALATE,Transaction requires manual review
TXN_8186,23112.5,0.7206074400004364,16655.039457010087,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3218,29288.31,0.5683768809682062,16646.798286629924,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_725,27000.82,0.6164786250061084,16645.428387637432,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2674,47759.42,0.3482757949825541,16633.449968405694,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2194,27856.2,0.5971060212010709,16633.10474778127,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9538,26772.42,0.6212480565766046,16632.31389485262,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4586,30687.99,0.5415175031029287,16618.083720047645,HIGH,RETRY_LATER,Moderate recovery probability
TXN_9890,18738.03,0.8868461954279914,16617.750615315563,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2369,44211.49,0.37585254025804316,16617.000825093073,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6077,26558.76,0.625629062742289,16615.932126397394,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1417,30952.42,0.536784477648395,16614.778601653732,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_5001,36526.92,0.4545909381095025,16604.806829050747,HIGH,ESCALATE,Transaction requires manual review
TXN_6069,24069.04,0.6898686110180455,16604.475193337777,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4818,32807.74,0.5061103383236051,16604.33639103287,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4696,23698.51,0.7005867554358224,16602.86222956339,HIGH,ESCALATE,Maximum retry threshold reached
TXN_9576,42295.42,0.3925278763609619,16602.131392394956,HIGH,ESCALATE,Transaction requires manual review
TXN_482,39730.45,0.41778670077368096,16598.85362575369,HIGH,ESCALATE,Transaction requires manual review
TXN_40,33639.56,0.4934191807966802,16598.40413756077,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7639,27025.77,0.6141064615175487,16596.69998448712,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_779,35731.23,0.464349647264507,16591.78404682697,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6764,19892.63,0.8336510125913013,16583.511142604097,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4232,21310.9,0.778139738398905,16582.858151045228,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_8424,43235.14,0.38353663433944957,16582.26008079491,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3762,35877.15,0.46213568630788093,16580.11133802079,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4433,27117.33,0.6114105049092644,16579.820427091145,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7682,41045.1,0.40392335341653895,16579.074433317182,HIGH,ESCALATE,Transaction requires manual review
TXN_4517,29300.64,0.5657846437062174,16577.852162764142,HIGH,RETRY_LATER,Moderate recovery probability
TXN_2262,22860.75,0.7251366577485636,16577.167848625475,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4246,39575.18,0.41886558203723645,16576.6808049284,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_8588,26116.15,0.6347044617602724,16576.03692900054,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1805,28330.79,0.5850036333840377,16573.615086640162,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_2329,35445.37,0.46752757478784557,16571.687873557858,HIGH,ESCALATE,Transaction requires manual review
TXN_2155,47920.55,0.34577430962464556,16569.695093083308,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4620,28352.94,0.5843627022400798,16568.40063485085,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7899,35879.17,0.4617779296714363,16568.208840929507,HIGH,ESCALATE,Maximum retry threshold reached
TXN_9233,32907.18,0.5034164161460009,16566.014621071357,HIGH,RETRY_LATER,Moderate recovery probability
TXN_7010,31686.02,0.5227958089054444,16565.31845689409,HIGH,ESCALATE,Maximum retry threshold reached
TXN_359,24493.44,0.6761288127724255,16560.720507912636,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3606,47559.42,0.34818103605551154,16559.288129799217,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5746,36513.8,0.4534665766183278,16557.7878853263,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5897,30946.61,0.5350280863686374,16557.30552789654,HIGH,ESCALATE,Maximum retry threshold reached
TXN_1663,34317.07,0.48247556391401325,16557.147700126665,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_9984,46677.62,0.3545430314857164,16549.224897338307,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_6907,28520.93,0.5802384175581153,16548.939290485778,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7562,47169.03,0.35066126541961395,16540.35174841573,HIGH,ESCALATE,Maximum retry threshold reached
TXN_7703,35585.23,0.4646721718789955,16535.46611091359,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7414,21442.73,0.7710293940715952,16532.975119140818,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_3380,23402.87,0.7062683890744096,16528.707294617827,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1674,33884.19,0.48770092652697555,16525.350857616082,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_3233,31636.37,0.5222040480487603,16520.64047956836,HIGH,RETRY_LATER,Moderate recovery probability
TXN_534,28031.81,0.5891856736021807,16515.940857138343,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6179,27997.48,0.5894249346502475,16502.41281937161,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5661,22798.83,0.7231217569046141,16486.330004969626,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_4912,34505.03,0.477781370137116,16485.860510022292,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_4881,44767.77,0.36811662955042285,16479.76060488853,HIGH,ESCALATE,Transaction requires manual review
TXN_4158,28376.14,0.5806999758649765,16478.023813141193,HIGH,RETRY_LATER,Moderate recovery probability
TXN_2508,32729.67,0.5034371015055498,16477.330198033145,HIGH,RETRY_LATER,Retryable failure with moderate recovery probability
TXN_8463,32443.61,0.507800942836385,16474.89574701597,HIGH,ESCALATE,Maximum retry threshold reached
TXN_69,43366.91,0.3798628582778214,16473.47838727704,HIGH,ESCALATE,Transaction requires manual review
TXN_6623,22915.8,0.7187591224778245,16470.94029887733,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_3347,22353.67,0.7365709096832647,16465.063046659503,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7978,20920.38,0.7868877896852403,16461.991577575307,HIGH,RETRY_PAYMENT,High recovery probability with retryable failure
TXN_6007,20357.48,0.8085702043219072,16460.451763079138,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_4164,19836.55,0.8296352888893458,16457.10188981795,HIGH,ESCALATE,Maximum retry threshold reached
TXN_6035,28584.96,0.5757139187728868,16456.75933956622,HIGH,RETRY_LATER,Moderate recovery probability
TXN_4367,23289.72,0.7063502105869365,16450.698626510788,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_3217,26118.96,0.6297550092816107,16448.545897226017,HIGH,RETRY_LATER,Moderate recovery probability
TXN_6523,40512.05,0.40594093147664545,16445.499313028435,HIGH,ESCALATE,Maximum retry threshold reached
TXN_4248,44509.23,0.3694657085487049,16444.634198907275,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_7734,48461.45,0.3393331258768066,16444.575313022568,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1554,20108.42,0.8177661970372071,16443.986151826914,HIGH,SEND_PAYMENT_LINK,Active subscription with reasonable recovery probability
TXN_244,36655.35,0.4486082733667746,16443.8932731548,HIGH,ESCALATE,Maximum retry threshold reached
TXN_5763,20091.79,0.8181154578298897,16437.403974472,HIGH,ESCALATE,Maximum retry threshold reached
TXN_2650,27432.22,0.599059709903929,16433.53775522076,HIGH,RETRY_LATER,Moderate recovery probability
TXN_3955,35676.64,0.46050459226986895,16429.256556758897,HIGH,SEND_PAYMENT_LINK,Customer abandoned checkout
TXN_1132,40527.04,0.40530553173459466,16425.83349682919,HIGH,ESCALATE,Transaction requires manual review
